node1,node2,available_bandwidth,throughput,delay,packet_loss
20,17,99767.908,231.976,0.274,0.01
20,22,24922.636,77.364,0.243,0.01
20,15,24862.886,137.114,0.73,0.01
17,20,99732.335,267.798,0.274,0.01
17,10,93986.228,6019.78,0.001,0.01
17,7,99155.13,845.292,0.001,0.01
17,13,99625.082,374.918,0.115,0.01
17,23,24999.76,0.24,0.781,0.01
3,14,1252.298,297.702,0.001,0.01
3,21,99309.331,695.928,0.908,0
3,10,99452.228,547.772,0.639,0.01
3,1,99505.814,493.693,0.686,0.01
3,11,23856.823,1142.036,0.001,0.01
14,3,1419.011,130.989,0.001,0.01
14,13,1424.965,124.973,0.473,0.01
5,8,24934.299,65.734,1.023,0.01
5,16,21096.096,3907.904,0.914,0
8,5,24994.046,5.951,1.023,0.01
8,9,20802.158,4199.601,1.145,0
7,19,24779.461,220.65,0.001,0.01
7,6,1413.057,136.806,0.001,0.01
7,21,99612.987,386.627,0.001,0.01
7,2,98171.868,1826.307,0.001,0.01
7,1,99779.461,226.267,0.001,0
7,17,97929.026,2063.992,0.001,0.29
19,7,24529.155,470.609,0.001,0.01
19,6,1549.76,0.24,0.624,0.01
19,13,24999.76,0.24,0.584,0.01
6,19,1549.76,0.24,0.624,0.01
6,7,1430.798,119.321,0.001,0.01
13,19,24922.396,77.681,0.584,0.01
13,14,1240.5439999999999,309.61,0.473,0.01
13,2,98655.057,1344.271,0.427,0.01
13,17,98952.611,1047.389,0.115,0.01
21,3,99756.128,244.116,0.908,0.01
21,7,99655.01,345.335,0.001,0.01
21,18,24482.257,517.743,1.106,0.01
18,21,24994.049,5.951,1.107,0.01
18,2,23220.389,1778.723,0.86,0.01
9,8,23542.475,1458.981,1.145,0.01
9,16,88859.202,11140.798,0.324,0.01
9,15,24910.539,89.506,0.092,0.01
2,7,96948.623,3060.38,0.001,0
2,4,97043.792,2959.161,0.766,0.01
2,18,24304.072,696.276,0.86,0.01
2,13,99744.232,255.896,0.427,0.01
2,12,96775.888,3225.721,0.659,0.01
2,23,24999.76,0.24,0.001,0.01
4,2,94432.727,5561.717,0.766,0.01
4,16,99577.263,422.315,0.001,0.01
1,7,99440.639,559.92,0.001,0.01
1,16,95271.257,4722.794,1.114,0.13
1,3,99958.363,41.678,0.686,0.01
12,2,96363.655,3634.531,0.66,0.01
12,10,99142.806,857.622,1.47,0.01
12,22,99595.087,404.913,1.147,0.01
10,12,85228.012,14764.613,1.47,0.01
10,17,94492.268,5508.184,0.001,0
10,16,94950.969,5049.94,0.844,0
10,3,99452.228,547.772,0.639,0.01
10,11,23582.936999999998,1415.649,0.001,0.01
22,20,24886.93,113.07,0.242,0.01
22,12,99595.327,404.673,1.146,0.01
16,10,88109.741,11896.184,0.843,0.05
16,4,95985.03,4018.981,0.001,0.01
16,5,21234.85,3761.078,0.914,0.16
16,9,94789.461,5210.539,0.324,0.01
16,1,99577.685,422.315,1.113,0.01
23,17,24994.046,5.951,0.781,0.01
23,2,24994.046,5.948,0.001,0.01
11,10,18379.521,6615.185,0.001,0.18
11,3,24981.916,18.102,0.001,0.01
15,20,24910.494,89.506,0.73,0.01
15,9,24898.592,101.357,0.093,0.01
