node1,node2,available_bandwidth,throughput,delay,packet_loss
20,17,99821.317,179.399,1.097,0.01
20,22,24845.11,155.433,1.434,0.01
20,15,24904.591,95.936,0.973,0.01
17,20,99653.387,345.23,1.097,0.01
17,10,95126.894,4856.076,0.001,0.01
17,7,98990.741,1005.23,1.302,0.01
17,13,99498.116,506.081,0.941,0
17,23,24999.76,0.24,0.761,0.01
21,3,99738.283,261.978,0.226,0.01
21,7,99530.1,464.184,0.889,1.27
21,18,24440.878,561.363,0.432,0.01
3,21,99112.607,886.507,0.226,0.01
3,10,99398.942,601.058,0.001,0.01
3,14,1317.792,233.373,0.311,0.01
3,1,99541.767,459.84,0.237,0.01
3,11,23982.127,1020.931,0.456,0.01
10,3,99267.778,732.222,0.001,0.01
10,12,84675.986,15322.303,0.001,0.31
10,16,96006.59,3985.469,0.001,0.15
10,17,94239.121,5757.194,0.001,0.41
10,11,23744.084,1265.658,0.001,0
7,21,99511.772,487.984,0.889,0.01
7,19,24768.024,232.092,1.279,0.01
7,6,1401.223,149.224,2.124,0.01
7,2,97893.08,2104.818,0.979,0.01
7,1,99767.668,233.146,0.888,0.01
7,17,98500.838,1505.17,1.302,0.01
14,3,1412.129,137.183,0.31,0.01
14,13,1388.434,160.679,1.019,0.01
5,8,24922.396,78.032,2.087,0.01
5,16,20976.835,4033.054,0.288,0
8,5,24987.791,12.142,2.088,0.01
8,9,20637.711,4365.491,0.782,0
19,7,24535.816,463.952,1.278,0.01
19,6,1550.0,0.0,0.257,0
19,13,24994.049,5.951,1.355,0.01
6,19,1550.0,0.0,0.257,0
6,7,1454.256,95.457,2.124,0.01
13,19,24928.587,71.413,1.355,0.01
13,14,1264.348,287.229,1.019,0.01
13,2,98321.558,1677.605,0.894,0.01
13,17,98797.644,1206.573,0.941,0.01
16,5,22037.844,2957.683,0.289,0.2
16,4,96074.251,3921.602,0.001,0.45
16,9,96026.667,3971.343,1.577,0.45
16,1,99577.685,424.008,0.382,0.01
16,10,87616.048,12366.331,0.001,0.19
18,21,24987.816,12.136,0.432,0.01
18,2,23273.868,1719.242,1.188,0.01
4,16,99647.591,351.178,0.001,0.01
4,2,94782.894,5231.96,0.001,0
9,8,23507.014,1490.0,0.782,0.4
9,16,88360.441,11640.679,1.577,0
9,15,24969.9,30.146,0.791,0.01
2,7,97378.195,2624.423,0.979,0.01
2,4,96516.15,3485.869,0.001,0.34
2,18,24232.695,770.381,1.188,0.01
2,13,99732.096,268.038,0.894,0.01
2,12,97126.826,2877.276,0.323,0.21
2,23,24999.76,0.24,0.269,0.01
1,3,99934.068,65.701,0.237,0.01
1,7,99456.553,541.548,0.888,0.01
1,16,96225.491,3777.285,0.382,0
12,2,96215.684,3806.786,0.322,0
12,10,99140.23,851.243,0.001,0.69
12,22,99569.995,430.005,1.434,0.01
22,20,24922.404,77.325,1.434,0.01
22,12,99552.328,447.672,1.434,0.01
23,17,24994.031,5.972,0.761,0.01
23,2,24988.062,11.896,0.268,0.01
11,10,17896.945,7099.631,0.001,0
11,3,24988.062,11.902,0.456,0.01
15,20,24952.153,47.585,0.974,0.01
15,9,24874.4,131.383,0.791,0
