node1,node2,available_bandwidth,throughput,delay,packet_loss
20,17,99999.76,0.24,0.566,0.01
20,22,24999.76,0.24,1.11,0.01
20,15,24999.76,0.24,0.001,0.01
17,20,99999.76,0.24,0.566,0.01
17,10,100000.0,0.0,1.225,0
17,7,100000.0,0.0,0.51,0
17,13,99999.76,0.24,0.456,0.01
17,23,24999.76,0.24,0.602,0.01
21,3,100000.0,0.0,0.942,0
21,7,100000.0,0.0,0.552,0
21,18,25000.0,0.0,0.768,0
3,21,99999.76,0.24,0.942,0.01
3,10,99999.76,0.24,1.223,0.01
3,14,1549.76,0.24,1.184,0.01
3,1,99999.76,0.24,1.062,0.01
3,11,24999.76,0.24,0.001,0.01
10,3,99999.76,0.24,1.223,0.01
10,12,100000.0,0.0,0.888,0
10,16,99999.76,0.24,1.19,0.01
10,17,99999.76,0.24,1.225,0.01
10,11,24999.76,0.24,0.334,0.01
7,21,99999.76,0.24,0.552,0.01
7,19,25000.0,0.0,0.792,0
7,6,1550.0,0.0,0.151,0
7,2,99999.76,0.24,0.001,0.01
7,1,99999.76,0.24,0.54,0.01
7,17,99999.76,0.24,0.51,0.01
14,3,1549.76,0.24,1.184,0.01
14,13,1550.0,0.0,1.344,0
5,8,25000.0,0.0,0.001,0
5,16,24999.76,0.24,0.981,0.01
8,5,24999.76,0.24,0.001,0.01
8,9,25000.0,0.0,0.001,0
19,7,25000.0,0.0,0.792,0
19,6,1550.0,0.0,0.752,0
19,13,25000.0,0.0,0.001,0
6,19,1550.0,0.0,0.752,0
6,7,1550.0,0.0,0.151,0
13,19,25000.0,0.0,0.001,0
13,14,1550.0,0.0,1.345,0
13,2,99999.76,0.24,0.001,0.01
13,17,99999.76,0.24,0.457,0.01
16,5,25000.0,0.0,0.981,0
16,4,100000.0,0.0,0.597,0
16,9,100000.0,0.0,0.001,0
16,1,100000.0,0.0,0.808,0
16,10,100000.0,0.0,1.19,0
18,21,24999.76,0.24,0.768,0.01
18,2,25000.0,0.0,0.001,0
4,16,99999.48,0.52,0.597,0.01
4,2,100000.0,0.0,0.001,0
9,8,25000.0,0.0,0.001,0
9,16,99999.76,0.24,0.001,0.01
9,15,24999.76,0.24,0.074,0.01
2,7,100000.0,0.0,0.001,0
2,4,100000.0,0.0,0.001,0
2,18,25000.0,0.0,0.001,0
2,13,99999.76,0.24,0.001,0.01
2,12,99999.48,0.52,0.001,0.01
2,23,24999.76,0.24,0.001,0.01
1,3,99999.76,0.24,1.062,0.01
1,7,100000.0,0.0,0.54,0
1,16,99999.76,0.24,0.808,0.01
12,2,100000.0,0.0,0.001,0
12,10,99999.76,0.24,0.888,0.01
12,22,99999.76,0.24,1.148,0.01
22,20,25000.0,0.0,1.109,0
22,12,100000.0,0.0,1.148,0
23,17,25000.0,0.0,0.601,0
23,2,25000.0,0.0,0.001,0
11,10,25000.0,0.0,0.334,0
11,3,25000.0,0.0,0.001,0
15,20,25000.0,0.0,0.001,0
15,9,25000.0,0.0,0.074,0
