node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1419.202,130.798,0.001,0.01
14,3,1473.657,76.381,1.349,0.01
13,14,1545.848,4.152,0.001,0.01
13,17,99296.778,708.11,0.297,0
13,2,98148.064,1849.168,17.228,0.01
13,19,24986.954,13.059,0.492,0.01
16,1,98979.298,1023.252,0.741,0.01
16,9,95541.543,4458.457,0.685,0.01
16,10,97846.60800000001,2132.813,0.715,0.68
16,4,93341.894,6652.164,1.842,0.09
16,5,18096.514,6891.601,0.001,0.16
1,16,93814.273,6194.078,0.741,0
1,3,99955.11,44.845,1.409,0.01
1,7,99707.706,291.711,1.433,0.01
9,16,94866.724,5133.276,0.685,0.01
9,8,22704.423,2291.92,0.936,0.18
9,15,24987.564,12.449,0.543,0.01
10,16,94291.027,5712.319,0.715,0
10,3,99343.429,656.571,0.1,0.01
10,11,24753.761,263.697,1.29,0
10,17,99849.961,149.74,1.885,0.01
10,12,94511.82,5515.625,1.007,0
21,7,99128.542,866.382,0.131,0.56
21,3,99823.589,176.763,0.081,0.01
21,18,24997.688,2.313,0.001,0.01
7,21,99929.121,70.808,0.132,0.01
7,17,99976.319,23.657,1.478,0.01
7,6,1339.69,210.731,0.001,0.01
7,2,97053.426,2951.047,0.304,0
7,1,99323.942,677.409,1.433,0.01
7,19,24993.776,6.234,1.054,0.01
3,21,99895.085,104.706,0.081,0.01
3,10,99852.05,147.95,0.101,0.01
3,1,99132.997,867.87,1.409,0.01
3,11,24057.63,946.903,2.006,0
3,14,1534.867,15.126,1.349,0.01
18,21,24978.991,20.999,0.001,0.01
18,2,24477.188,522.551,1.357,0.01
17,20,99989.397,10.608,1.628,0.01
17,13,99885.58,114.591,0.297,0.01
17,10,94506.87,5492.198,1.885,0.19
17,7,98593.495,1407.908,1.478,0.01
17,23,24991.709,8.299,1.161,0.01
20,17,99705.775,294.079,1.628,0.01
20,22,24986.963,13.037,0.096,0.01
20,15,24892.857,107.196,0.739,0.01
2,13,99982.86,17.166,17.228,0.01
2,18,24991.446,8.558,1.357,0.01
2,4,94692.241,5307.108,0.238,0.11
2,7,99087.777,912.678,0.305,0.01
2,23,24997.927,2.075,1.238,0.01
2,12,99760.247,233.93,1.47,0.72
11,3,24958.532,41.53,2.005,0.01
11,10,21890.7,3102.055,1.29,0.3
19,13,24989.023,10.966,0.493,0.01
19,7,24452.336,546.845,1.054,0.01
19,6,1530.12,19.89,0.001,0.01
12,10,99528.949,471.756,1.008,0.01
12,22,99991.705,8.295,0.512,0.01
12,2,94692.905,5310.39,1.469,0
6,7,1452.181,97.624,0.001,0.01
6,19,1536.939,13.055,0.001,0.01
4,2,93868.249,6131.579,0.238,0
4,16,99105.639,894.361,1.842,0.01
23,2,24970.33,29.64,1.238,0.01
23,17,24973.343,26.631,1.161,0.01
22,12,99661.404,338.596,0.512,0.01
22,20,24950.437,49.563,0.096,0.01
5,16,22260.506,2739.494,0.001,0.01
5,8,24852.411,147.737,0.001,0.01
8,9,22475.273,2528.152,0.936,0
8,5,24855.17,144.686,0.001,0.01
15,20,24965.035,34.947,0.739,0.01
15,9,24798.013,201.786,0.542,0.01
