node1,node2,available_bandwidth,throughput,delay,packet_loss
3,1,99983.283,16.668,1.656,0.01
3,11,23914.253,1081.971,0.825,0.01
3,14,1256.687,292.584,0.001,0.01
3,21,98992.865,1007.637,0.851,0.01
3,10,99121.666,876.151,0.232,0.01
1,3,99913.904,86.354,1.656,0.01
1,7,99497.224,502.776,0.05,0.01
1,16,98619.084,1385.735,0.001,0.01
19,13,24985.488,14.505,0.115,0.01
19,7,24807.769,191.563,0.001,0.01
19,6,1536.967,12.988,0.001,0.01
13,19,24675.619,324.542,0.114,0.01
13,2,98660.002,1336.004,1.003,0.01
13,17,98830.477,1166.616,0.969,0.01
13,14,1336.766,212.704,0.001,0.01
17,7,99712.906,287.094,1.518,0.01
17,23,24982.911,17.081,2.3,0.01
17,10,96690.834,3310.811,2.256,0.01
17,20,98846.49,1151.019,0.123,0.46
17,13,99497.328,503.924,0.969,0.01
7,17,97470.16,2535.762,1.517,0
7,6,1487.343,62.657,0.001,0.01
7,2,99277.743,722.257,0.468,0.01
7,1,99878.1,121.9,0.05,0.01
7,19,24710.541,284.526,0.001,1.37
7,21,99459.0,542.617,1.384,0.01
12,10,99104.493,895.952,1.396,0.01
12,22,99124.527,875.473,0.579,0.01
12,2,99550.541,443.537,0.63,0.69
10,12,85321.602,14671.106,1.396,0.01
10,17,93380.569,6622.065,2.255,0
10,11,23553.038,1440.322,1.974,0.33
10,16,97599.968,2407.21,0.385,0.01
10,3,99752.676,247.94,0.232,0.01
6,7,1503.347,46.653,0.001,0.01
6,19,1544.484,5.535,0.001,0.01
18,2,23511.901,1482.178,1.31,0.35
18,21,24990.673,9.36,1.13,0.01
2,18,24183.682,816.318,1.31,0.01
2,4,99671.44,334.482,1.915,0
2,7,96597.914,3402.086,0.468,0.01
2,23,24997.091,2.909,1.573,0.01
2,13,99663.05,337.957,1.002,0.01
2,12,96529.673,3476.248,0.63,0
4,2,97786.643,2207.436,1.915,0.21
4,16,99783.404,217.352,0.383,0.01
23,2,24987.02,12.98,1.573,0.01
23,17,24918.458,81.583,2.3,0.01
22,12,99725.544,274.456,0.578,0.01
22,20,24765.393,235.308,1.092,0.01
20,22,24753.551,245.715,1.091,0.01
20,17,99807.94,191.487,0.123,0.01
20,15,24713.586,285.276,0.001,0.01
11,10,19090.305,5906.708,1.974,0.1
11,3,24955.028,45.129,0.824,0.01
14,3,1397.551,152.829,0.001,0.01
14,13,1478.064,72.116,0.001,0.01
9,8,23655.634,1344.366,0.383,0.01
9,15,24909.524,90.386,0.41,0.01
9,16,89655.917,10344.526,10.701,0.3
8,9,21050.981,3949.019,0.383,0.01
8,5,24993.92,6.099,0.001,0.01
5,8,24969.06,30.847,0.001,0.01
5,16,21729.814,3265.874,0.001,0.15
15,20,24922.767,77.541,0.001,0.01
15,9,24827.97,172.201,0.41,0.01
16,9,97120.219,2869.767,10.701,0.01
16,1,99894.022,105.61,0.001,0.01
16,10,86359.793,13635.078,0.384,0
16,4,99919.378,80.342,0.383,0.01
16,5,24355.697,643.982,0.001,0.01
21,7,99831.705,167.793,1.384,0.01
21,3,99660.167,339.663,0.851,0.01
21,18,24313.978,689.558,1.129,0
