node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1329.59,220.3,0.914,0.01
14,3,1305.522,244.356,26.425,0.01
13,14,984.366,565.917,0.914,0.01
13,17,97814.625,2179.421,0.176,0.27
13,2,96885.794,3114.206,0.001,0.01
13,19,24809.471,190.625,0.001,0.01
16,1,98987.306,1012.694,1.674,0.01
16,9,89950.505,10037.581,1.381,0.12
16,10,82843.77799999999,17156.222,2.367,0.01
16,4,93351.724,6662.817,0.049,0
16,5,18000.260000000002,6984.336,0.977,0.17
1,16,91451.674,8554.283,1.674,0
1,3,99844.878,155.045,0.768,0.01
1,7,99243.458,750.585,1.514,0.79
9,16,84160.28,15839.72,1.381,0.01
9,8,20984.968,4018.981,1.313,0
9,15,24600.88,404.875,0.2,0
10,16,90653.433,9340.61,2.366,0.06
10,3,99159.82,839.76,0.801,0.01
10,11,22938.631,2061.369,2.393,0.01
10,17,93408.631,6597.323,1.902,0
10,12,78714.286,21302.309,0.571,0
21,7,99047.113,959.32,1.677,0
21,3,99648.472,363.437,0.001,0
21,18,23267.133,1733.733,0.001,0.01
7,21,98427.106,1572.108,1.677,0.01
7,17,98350.729,1649.271,1.198,0.01
7,6,1383.203,166.797,1.338,0.01
7,2,96294.73300000001,3703.417,0.697,0.01
7,1,99279.2,702.929,1.514,2.48
7,19,24535.584,464.648,0.001,0.01
3,21,97844.396,2149.65,0.001,0.28
3,10,99047.113,953.363,0.801,0.01
3,1,99148.571,851.854,0.768,0.01
3,11,22993.247,2013.713,0.458,0
3,14,1067.722,482.519,26.425,0.01
18,21,24969.975,30.01,0.001,0.01
18,2,22789.945,2208.951,0.001,0.01
17,20,99428.172,571.828,0.495,0.01
17,13,99148.332,851.668,0.176,0.01
17,10,89258.661,10753.247,1.901,0
17,7,98178.062,1821.938,1.198,0.01
17,23,24970.23,29.785,0.001,0.01
20,17,99517.483,482.517,0.495,0.01
20,22,24547.493,452.734,0.925,0.01
20,15,24672.527,327.473,0.707,0.01
2,13,99547.253,458.701,0.001,0
2,18,22904.176,2096.872,0.001,0.01
2,4,94688.991,5307.706,0.001,0.11
2,7,96272.76699999999,3735.052,0.697,0
2,23,24994.046,5.957,0.001,0.01
2,12,95361.798,4638.202,0.135,0.01
11,3,24940.19,59.78,0.458,0.01
11,10,17011.394,7988.606,2.393,0.01
19,13,24946.147,53.826,0.001,0.01
19,7,24142.189,857.383,0.001,0.01
19,6,1550.0,0.0,0.001,0
12,10,98516.702,1476.603,0.571,0.4
12,22,98898.501,1102.049,1.172,0.01
12,2,93909.011,6085.035,0.135,0.1
6,7,1389.16,160.84,1.338,0.01
6,19,1550.0,0.0,0.001,0
4,2,92339.27,7650.949,0.001,0.08
4,16,98981.858,1018.651,0.048,0.01
23,2,24910.645,89.311,0.001,0.01
23,17,25000.0,0.0,0.001,0
22,12,99255.372,744.256,1.172,0.01
22,20,24624.708,375.105,0.925,0.01
5,16,18129.031,6868.446,0.977,0.09
5,8,24749.93,250.195,2.405,0.01
8,9,18575.584,6421.669,1.313,0.09
8,5,24857.031,142.897,2.405,0.01
15,20,24702.298,297.702,0.706,0.01
15,9,24684.436,315.722,0.2,0.01
