node1,node2,available_bandwidth,throughput,delay,packet_loss
7,17,99999.76,0.24,0.69,0.01
7,2,99999.76,0.24,1.926,0.01
7,6,1549.76,0.24,0.87,0.01
7,21,100000.0,0.0,0.124,0
7,1,100000.0,0.0,1.274,0
7,19,25000.0,0.0,0.717,0
17,7,99999.76,0.24,0.69,0.01
17,23,24999.76,0.24,0.509,0.01
17,20,100000.0,0.0,0.477,0
17,13,100000.0,0.0,1.369,0
17,10,100000.0,0.0,0.457,0
14,13,1549.76,0.24,1.219,0.01
14,3,1550.0,0.0,0.511,0
13,14,1549.76,0.24,1.219,0.01
13,17,100000.0,0.0,1.369,0
13,2,100000.0,0.0,1.992,0
13,19,25000.0,0.0,0.846,0
22,20,25000.0,0.0,1.165,0
22,12,99999.76,0.24,2.075,0.01
20,22,24999.76,0.24,1.165,0.01
20,17,100000.0,0.0,0.477,0
20,15,25000.0,0.0,1.215,0
12,22,99999.76,0.24,2.074,0.01
12,10,99999.76,0.24,0.906,0.01
12,2,100000.0,0.0,1.658,0
23,17,24999.76,0.24,0.51,0.01
23,2,24999.76,0.24,1.744,0.01
2,23,24999.76,0.24,1.745,0.01
2,7,99999.76,0.24,1.926,0.01
2,4,99999.76,0.24,1.203,0.01
2,18,24999.76,0.24,1.479,0.01
2,13,100000.0,0.0,1.991,0
2,12,100000.0,0.0,1.658,0
4,2,99999.76,0.24,1.204,0.01
4,16,99999.76,0.24,0.422,0.01
18,2,24999.76,0.24,1.479,0.01
18,21,25000.0,0.0,1.156,0
6,7,1549.76,0.24,0.871,0.01
6,19,1550.0,0.0,0.188,0
10,12,99999.76,0.24,0.906,0.01
10,16,99999.76,0.24,0.415,0.01
10,3,100000.0,0.0,1.362,0
10,11,25000.0,0.0,0.412,0
10,17,100000.0,0.0,0.457,0
16,1,99999.76,0.24,0.233,0.01
16,9,99999.76,0.24,0.084,0.01
16,10,99999.76,0.24,0.415,0.01
16,4,100000.0,0.0,0.422,0
16,5,25000.0,0.0,0.188,0
1,16,99999.76,0.24,0.233,0.01
1,3,100000.0,0.0,0.622,0
1,7,100000.0,0.0,1.274,0
9,16,99999.76,0.24,0.084,0.01
9,8,25000.0,0.0,0.704,0
9,15,25000.0,0.0,1.109,0
21,7,100000.0,0.0,0.124,0
21,3,100000.0,0.0,0.293,0
21,18,25000.0,0.0,1.156,0
3,21,100000.0,0.0,0.293,0
3,10,100000.0,0.0,1.363,0
3,1,99999.76,0.24,0.622,0.01
3,11,25000.0,0.0,0.172,0
3,14,1550.0,0.0,0.51,0
11,3,25000.0,0.0,0.172,0
11,10,25000.0,0.0,0.412,0
19,13,25000.0,0.0,0.846,0
19,7,25000.0,0.0,0.717,0
19,6,1550.0,0.0,0.188,0
5,16,24999.76,0.24,0.188,0.01
5,8,25000.0,0.0,1.646,0
8,9,25000.0,0.0,0.703,0
8,5,25000.0,0.0,1.645,0
15,20,25000.0,0.0,1.215,0
15,9,25000.0,0.0,1.109,0
