node1,node2,available_bandwidth,throughput,delay,packet_loss
7,17,98178.972,1826.068,1.465,0
7,2,95875.667,4128.224,1.411,0
7,6,1359.566,190.339,1.662,0.01
7,21,98184.016,1802.275,1.587,0.66
7,1,99303.724,695.928,0.923,0.01
7,19,24553.669,446.553,2.14,0.01
17,7,98215.329,1779.611,1.465,0.33
17,23,24952.176,47.848,1.391,0.01
17,20,99191.058,809.346,5.87,0.01
17,13,98798.244,1208.308,0.805,0
17,10,87627.718,12366.553,2.285,0.1
14,13,1335.522,214.478,1.179,0.01
14,3,1222.691,327.473,0.773,0.01
13,14,966.555,583.445,1.179,0.01
13,17,97423.185,2575.529,0.805,0.01
13,2,96673.35,3319.042,0.756,0.18
13,19,24678.642,321.518,1.127,0.01
22,20,24643.114,357.064,1.51,0.01
22,12,99054.251,946.221,0.001,0.01
20,22,24624.843,374.97,1.511,0.01
20,17,99291.822,707.824,5.87,0.01
20,15,24654.838,345.162,1.012,0.01
12,22,98351.313,1647.864,0.001,0.01
12,10,98107.319,1893.626,0.001,0.01
12,2,94489.306,5507.944,0.001,0.01
23,17,24958.342,41.637,1.391,0.01
23,2,24928.587,71.377,1.523,0.01
2,23,24970.02,29.995,1.523,0.01
2,7,96484.671,3517.084,1.411,0.01
2,4,95312.894,4689.446,1.543,0.01
2,18,22727.824,2278.124,1.744,0
2,13,99571.497,428.717,0.755,0.01
2,12,94908.423,5088.168,0.001,0.12
4,2,92299.071,7703.034,1.543,0
4,16,97506.261,2492.495,1.971,0.01
18,2,22632.415,2367.585,1.744,0.01
18,21,24970.259,29.741,1.27,0.01
6,7,1383.214,166.87,1.662,0.01
6,19,1550.0,0.0,0.748,0
10,12,77696.144,22310.574,0.001,0
10,16,89496.823,10504.591,1.176,0
10,3,98344.775,1655.225,0.841,0.01
10,11,22393.43,2599.321,0.535,0.23
10,17,93647.033,6349.795,2.285,0.01
16,1,97501.557,2498.443,1.779,0.01
16,9,87699.082,12300.918,0.001,0.01
16,10,82393.37299999999,17624.216,1.176,0.01
16,4,93218.922,6772.561,1.971,0.18
16,5,17784.711,7212.941,0.001,0.08
1,16,90102.116,9903.832,1.779,0
1,3,97388.543,2614.066,1.606,0.01
1,7,98739.002,1255.676,0.923,0.47
9,16,84070.739,15929.261,0.001,0.01
9,8,20509.182,4493.06,0.569,0.01
9,15,24827.505,172.581,1.087,0.01
21,7,99155.369,845.475,1.587,0.01
21,3,99274.331,732.348,1.204,0
21,18,22763.513,2230.539,1.27,0.27
3,21,97195.644,2801.557,1.204,0.01
3,10,98868.731,1131.269,0.841,0.01
3,1,98862.537,1136.327,1.607,0.01
3,11,22737.463,2266.228,0.729,0
3,14,841.469,708.178,0.773,0.01
11,3,24922.675,77.403,0.729,0.01
11,10,16880.838,8105.362,0.535,0.22
19,13,24904.735,95.217,1.127,0.01
19,7,24303.377,690.325,2.141,0.85
19,6,1544.046,5.948,0.748,0.01
5,16,17489.506,7512.695,0.001,0
5,8,24357.284,642.716,0.001,0.01
8,9,18626.4,6364.471,0.569,0.09
8,5,24952.391,47.609,0.001,0.01
15,20,24696.495,303.505,1.012,0.01
15,9,24708.397,291.457,1.088,0.01
