node1,node2,available_bandwidth,throughput,delay,packet_loss
7,17,99856.315,143.781,0.001,0
7,1,99043.046,955.524,1.141,0.01
7,2,96996.024,3012.865,1.238,0
7,6,1190.519,353.004,0.686,1.09
7,21,99898.707,101.142,0.001,0.01
7,19,24997.685,2.318,1.405,0.01
17,7,97165.95,2836.878,0.001,0.01
17,10,88983.135,11003.611,0.001,0.25
17,23,24991.442,8.563,0.001,0.01
17,20,99864.921,135.146,0.001,0.01
17,13,99493.535,507.223,0.001,0.01
11,10,18559.737,6438.007,0.001,0.17
11,3,24951.039,49.059,1.267,0.01
10,11,22635.055,2367.35,0.001,0
10,17,98156.413,1846.772,0.001,0
10,12,82110.426,17907.4,0.933,0
10,16,90946.289,9069.882,0.999,0
10,3,98629.947,1370.053,0.03,0.01
3,11,22473.546,2527.358,1.267,0
3,21,99938.102,61.744,0.001,0.01
3,10,99502.654,503.297,0.03,0
3,1,98940.429,1063.398,0.864,0
3,14,1292.19,257.681,2.032,0.01
1,7,98898.978,1090.774,1.141,0.95
1,16,90372.596,9621.465,0.001,0.06
1,3,99881.272,118.966,0.863,0.01
15,20,24909.521,90.434,1.496,0.01
15,9,24761.206,238.318,1.233,0.01
20,15,24713.305,286.838,1.496,0.01
20,22,24853.211,146.789,0.001,0.01
20,17,99513.652,486.106,0.001,0.01
9,15,24947.34,52.765,1.232,0.01
9,8,19998.665,4999.421,0.685,0.23
9,16,87670.744,12335.402,1.085,0.01
12,2,95016.946,4980.57,1.436,0.01
12,22,99966.763,33.237,0.001,0.01
12,10,99088.778,912.132,0.933,0.01
2,12,96350.269,3645.606,1.436,0.14
2,23,24997.925,2.075,1.253,0.01
2,7,97702.584,2305.657,1.239,0
2,4,96443.123,3564.597,1.125,0
2,18,24958.867,41.133,0.001,0.01
2,13,98550.452,1445.044,1.287,0.32
8,9,18516.186,6476.831,0.685,0
8,5,24946.201,53.772,1.584,0.01
14,13,1388.642,161.358,0.258,0.01
14,3,1323.951,226.162,2.032,0.01
13,14,1416.872,133.128,0.258,0.01
13,2,98058.233,1945.776,1.287,0
13,17,98578.52,1419.354,0.001,0.01
13,19,24974.53,25.483,1.167,0.01
22,20,24855.968,144.032,0.001,0.01
22,12,99245.746,754.254,0.001,0.01
23,17,24946.37,53.603,0.001,0.01
23,2,24973.031,26.969,1.253,0.01
4,2,91839.218,8162.656,1.125,0
4,16,98018.302,1991.601,0.58,0
18,2,23407.326,1598.616,0.001,0
18,21,24949.519,50.455,0.001,0.01
6,7,1360.065,190.22,0.686,0.01
6,19,1540.884,9.139,0.485,0.01
16,1,97982.222,2017.778,0.001,0.01
16,9,87859.486,12140.405,1.085,0
16,10,88612.259,11363.139,0.999,0.33
16,4,93706.001,6300.277,0.58,0.01
16,5,18995.773,6010.22,0.79,0.01
21,7,99479.195,521.585,0.001,0.01
21,3,99492.373,502.941,0.001,0.69
21,18,24997.927,2.074,0.001,0.01
5,8,24835.01,165.072,1.584,0.01
5,16,20696.671000000002,4304.981,0.79,0
19,7,24443.133,556.311,1.405,0.01
19,13,24959.069,40.911,1.167,0.01
19,6,1541.728,8.251,0.485,0.01
