node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1353.516,196.385,1.758,0.01
14,3,1323.506,226.494,0.577,0.01
13,14,1186.9850000000001,363.197,1.758,0.01
13,17,96173.272,3816.966,0.001,0.15
13,2,97477.472,2525.957,0.001,0
13,19,24889.985,110.07,0.001,0.01
16,1,99637.41,362.59,1.151,0.01
16,9,91523.751,8476.249,0.803,0.01
16,10,83252.704,16736.667,1.887,0.21
16,4,93844.764,6158.307,0.782,0.01
16,5,19841.137,5161.437,0.001,0.01
1,16,92814.125,7185.875,1.151,0.01
1,3,99958.432,35.676,1.303,4.17
1,7,99354.857,645.787,0.001,0.01
9,16,84730.055,15269.945,0.803,0.01
9,8,21307.551,3691.182,0.271,0.47
9,15,24860.361,139.778,0.811,0.01
10,16,92614.346,7392.439,1.887,0
10,3,99237.467,762.533,0.786,0.01
10,11,23263.217,1737.651,1.625,0.01
10,17,92289.423,7716.876,1.158,0
10,12,80294.054,19698.176,1.93,0
21,7,99378.015,622.606,0.001,0.01
21,3,99696.363,310.046,2.694,0
21,18,24094.081,906.371,0.251,0.01
7,21,99638.45,361.189,0.001,0.01
7,17,98444.577,1553.871,0.001,0.01
7,6,1389.321,160.519,0.001,0.01
7,2,96222.438,3781.625,0.001,0
7,1,99747.698,252.05,0.001,0.01
7,19,24717.288,282.853,0.001,0.01
3,21,98734.757,1269.295,2.694,0
3,10,99213.371,780.675,0.786,0.47
3,1,99195.924,796.928,1.303,0.63
3,11,23362.358,1639.28,2.525,0.01
3,14,1150.839,399.161,0.577,0.01
18,21,24966.79,33.193,0.251,0.01
18,2,23063.122,1935.912,0.02,0.01
17,20,99513.724,492.467,1.295,0
17,13,99097.911,908.941,0.001,0
17,10,91521.436,8479.361,1.158,0.14
17,7,97720.463,2281.813,0.001,0.01
17,23,24965.075,34.96,0.001,0.01
20,17,99632.587,367.23,1.295,0.01
20,22,24846.076,153.924,0.79,0.01
20,15,24791.433,208.463,0.304,0.01
2,13,99655.182,345.162,0.001,0.01
2,18,23829.873,1170.711,0.021,0.01
2,4,94634.251,5359.8,1.078,0.11
2,7,98056.723,1944.248,0.001,0.01
2,23,24984.922,15.093,0.001,0.01
2,12,95224.814,4771.621,1.396,0.11
11,3,24970.016,29.954,2.525,0.01
11,10,16561.715,8451.932,1.625,0
19,13,24970.917,29.068,0.001,0.01
19,7,24465.155,534.578,0.001,0.01
19,6,1550.0,0.0,0.001,0
12,10,98651.058,1350.29,1.93,0.01
12,22,99566.81,439.138,0.666,0
12,2,95163.729,4833.859,1.395,0.01
6,7,1395.187,154.968,0.001,0.01
6,19,1550.0,0.0,0.001,0
4,2,93222.068,6771.984,1.078,0.08
4,16,99466.467,533.267,0.782,0.01
23,2,24953.322,46.631,0.001,0.01
23,17,24916.405,83.511,0.001,0.01
22,12,99726.196,273.804,0.666,0.01
22,20,24843.912,156.088,0.79,0.01
5,16,18466.144,6542.488,0.001,0
5,8,24904.83,95.551,0.001,0.01
8,9,18732.521,6257.181,0.271,0
8,5,24975.872,24.032,0.001,0.01
15,20,24883.844,116.214,0.304,0.01
15,9,24809.046,190.763,0.811,0.01
