node1,node2,available_bandwidth,throughput,delay,packet_loss
7,17,96514.865,3474.922,0.001,0.34
7,1,99288.028,706.345,1.442,0.83
7,2,96465.268,3540.712,1.638,0
7,6,1238.991,317.149,0.001,0
7,21,98444.957,1571.868,1.557,0
7,19,24623.149,375.72,0.001,0.01
17,7,97153.076,2845.496,0.001,0.01
17,10,87170.898,12819.51,1.003,0
17,23,24934.21,65.79,0.001,0.01
17,20,99006.924,989.105,0.001,0.01
17,13,98977.02,1030.805,0.001,0
11,10,16706.265,8296.32,1.162,0
11,3,24910.241,89.355,0.215,0.01
10,11,21876.72,3123.855,1.162,0.38
10,17,90903.388,9073.317,1.003,0.65
10,12,79783.68,20221.535,1.24,0.32
10,16,89683.24,10330.27,29.894,0
10,3,98766.28,1233.103,0.001,0.01
3,11,22146.347,2854.578,0.215,0.42
3,21,97813.773,2191.089,0.001,0
3,10,99088.576,911.88,0.001,0.01
3,1,99273.243,712.088,0.655,2.46
3,14,1055.327,491.911,2.297,1.19
1,7,98599.518,1393.798,1.442,0.43
1,16,90413.735,9596.762,1.115,0
1,3,99682.851,315.722,0.654,0.01
15,20,24460.121,542.329,0.162,0
15,9,24628.008,371.059,1.467,0.01
20,15,24410.015,593.843,0.162,0.01
20,22,24588.966,412.684,0.834,0.01
20,17,99231.304,771.781,0.001,0.01
9,15,24455.494,545.875,1.467,0.01
9,8,19455.434,5552.515,1.883,0.11
9,16,83337.12,16665.375,1.039,0
12,2,94730.557,5269.443,1.412,0.01
12,22,98528.69,1471.31,1.723,0.01
12,10,98020.311,1972.76,1.241,0.01
2,12,94419.548,5586.433,1.413,0
2,23,24982.057,17.943,0.001,0.01
2,7,94132.704,5879.257,1.638,0
2,4,96465.268,3516.789,0.754,0.51
2,18,23044.235,1961.746,0.2,0
2,13,96154.019,3842.519,1.343,0
8,9,17276.942,7721.626,1.883,0
8,5,24981.771,18.111,0.987,0.01
14,13,1388.109,160.84,0.398,0.01
14,3,1363.883,184.908,2.297,0.01
13,14,1025.7820000000002,521.65,0.398,1.14
13,2,97045.077,2948.841,1.343,0.6
13,17,97062.949,2936.879,0.001,0.4
13,19,24886.577,113.423,0.001,0.01
22,20,24593.297,405.077,0.834,0.01
22,12,98851.661,1148.339,1.723,0.01
23,17,24952.153,47.847,0.001,0.01
23,2,24952.153,47.847,0.001,0.01
4,2,90340.793,9671.169,0.754,0
4,16,99395.926,613.573,0.205,0
18,2,22679.398,2314.621,0.2,0.26
18,21,24958.112,41.678,0.645,0.01
6,7,1376.466,173.447,0.001,0.01
6,19,1549.759,0.24,0.001,0.01
16,1,99475.542,526.827,1.116,0.01
16,9,86621.019,13373.608,1.039,0.49
16,10,82745.175,17266.12,29.894,0.03
16,4,94317.001,5657.963,0.205,0.84
16,5,19075.724000000002,5921.279,0.973,0.1
21,7,99220.02,777.521,1.557,0.76
21,3,99422.458,577.831,0.001,0.01
21,18,23231.648,1771.245,0.645,0.34
5,8,24838.921,162.133,0.987,0.01
5,16,19459.97,5549.171,0.973,0
19,7,24123.64,873.019,0.001,0.68
19,13,24940.19,59.81,0.001,0.01
19,6,1549.76,0.241,0.001,0.01
