node1,node2,available_bandwidth,throughput,delay,packet_loss
20,17,100000.0,0.0,0.249,0
20,15,25000.0,0.0,0.609,0
20,22,25000.0,0.0,0.724,0
17,20,100000.0,0.0,0.25,0
17,7,99999.76,0.24,1.136,0.01
17,10,99999.76,0.24,0.881,0.01
17,23,25000.0,0.0,1.467,0
17,13,100000.0,0.0,0.869,0
21,3,100000.0,0.0,0.656,0
21,7,100000.0,0.0,0.875,0
21,18,25000.0,0.0,0.792,0
3,21,100000.0,0.0,0.656,0
3,10,100000.0,0.0,0.713,0
3,14,1550.0,0.0,0.001,0
3,1,100000.0,0.0,0.886,0
3,11,25000.0,0.0,0.641,0
19,6,1550.0,0.0,0.954,0
19,13,24999.76,0.24,0.835,0.01
19,7,25000.0,0.0,0.911,0
6,19,1550.0,0.0,0.954,0
6,7,1550.0,0.0,1.046,0
10,3,100000.0,0.0,0.713,0
10,12,99999.76,0.24,0.001,0.01
10,17,100000.0,0.0,0.882,0
10,11,25000.0,0.0,0.682,0
10,16,100000.0,0.0,0.97,0
13,19,25000.0,0.0,0.835,0
13,14,1550.0,0.0,0.434,0
13,2,100000.0,0.0,0.874,0
13,17,100000.0,0.0,0.869,0
14,13,1549.76,0.24,0.434,0.01
14,3,1550.0,0.0,0.001,0
7,19,25000.0,0.0,0.911,0
7,21,100000.0,0.0,0.875,0
7,6,1549.76,0.24,1.046,0.01
7,17,100000.0,0.0,1.136,0
7,2,100000.0,0.0,0.314,0
7,1,100000.0,0.0,0.761,0
5,8,25000.0,0.0,1.103,0
5,16,25000.0,0.0,0.564,0
8,5,25000.0,0.0,1.103,0
8,9,25000.0,0.0,1.09,0
9,8,24999.76,0.24,1.09,0.01
9,15,25000.0,0.0,1.233,0
9,16,100000.0,0.0,0.597,0
16,5,25000.0,0.0,0.564,0
16,4,99999.76,0.24,0.31,0.01
16,9,100000.0,0.0,0.597,0
16,1,99999.76,0.24,0.644,0.01
16,10,100000.0,0.0,0.97,0
18,21,25000.0,0.0,0.791,0
18,2,25000.0,0.0,0.375,0
2,18,24999.76,0.24,0.375,0.01
2,4,99999.76,0.24,0.861,0.01
2,7,99999.76,0.24,0.315,0.01
2,23,25000.0,0.0,2.132,0
2,12,100000.0,0.0,0.001,0
2,13,100000.0,0.0,0.874,0
4,2,100000.0,0.0,0.861,0
4,16,100000.0,0.0,0.31,0
1,7,99999.76,0.24,0.76,0.01
1,3,100000.0,0.0,0.886,0
1,16,100000.0,0.0,0.643,0
15,20,24999.76,0.24,0.609,0.01
15,9,24999.76,0.24,1.233,0.01
22,20,24999.76,0.24,0.724,0.01
22,12,99999.76,0.24,0.001,0.01
23,2,24999.76,0.24,2.132,0.01
23,17,24999.76,0.24,1.467,0.01
12,2,99999.76,0.24,0.001,0.01
12,10,100000.0,0.0,0.001,0
12,22,100000.0,0.0,0.001,0
11,10,24999.76,0.24,0.682,0.01
11,3,24999.76,0.24,0.641,0.01
