node1,node2,available_bandwidth,throughput,delay,packet_loss
3,21,97326.394,2673.606,1.629,0.01
3,10,99029.251,970.749,1.088,0.01
3,1,99279.321,720.679,1.086,0.01
3,11,22362.118,2637.882,0.965,0.01
3,14,1115.115,434.885,1.279,0.01
21,3,99428.172,571.828,1.629,0.01
21,7,99374.585,625.415,0.813,0.01
21,18,22903.936,2102.018,0.915,0
7,21,98558.881,1447.073,0.813,0
7,17,96826.254,3179.7,0.034,0
7,1,99291.469,708.531,0.001,0.01
7,2,95772.62700000001,4239.281,0.642,0
7,6,1329.7,226.254,0.43,0
7,19,24749.93,250.07,0.001,0.01
18,21,24946.174,53.826,0.915,0.01
18,2,22862.498,2143.457,2.234,0
17,7,96135.824,3858.222,0.034,0.15
17,10,87061.618,12944.336,1.095,0
17,23,24934.505,65.495,0.213,0.01
17,20,99088.791,911.209,1.482,0.01
17,13,98576.743,1423.257,1.14,0.01
4,16,97939.9,2054.146,0.001,0.29
4,2,89937.662,10062.338,1.044,0.01
16,4,94016.184,5977.862,0.001,0.1
16,5,19004.275999999998,5989.77,0.001,0.1
16,1,98064.935,1935.065,0.001,0.01
16,9,86567.672,13432.328,0.001,0.01
16,10,82429.61,17576.344,0.001,0
5,16,19081.678,5912.368,0.001,0.1
5,8,24785.654,214.453,0.42,0.01
10,3,98541.019,1458.981,1.088,0.01
10,11,21850.07,3143.976,0.926,0.19
10,17,90348.25200000001,9657.702,1.095,0
10,12,79791.968,20202.078,1.716,0.03
10,16,89639.95999999999,10360.04,0.001,0.01
1,3,99749.69,256.264,1.086,0
1,7,98701.778,1280.36,0.001,1.37
1,16,90294.905,9711.049,0.001,0
11,10,17033.247,7954.845,0.926,0.15
11,3,24904.496,95.504,0.965,0.01
15,20,24469.85,530.15,0.001,0.01
15,9,24654.426,345.574,0.001,0.01
20,15,24630.849,369.151,0.001,0.01
20,22,24583.217,416.783,2.711,0.01
20,17,99053.067,946.933,1.482,0.01
9,15,24529.63,470.37,0.001,0.01
9,8,19578.871,5421.129,0.001,0.01
9,16,83173.86600000001,16826.134,0.001,0.01
12,2,94557.762,5442.238,1.091,0.01
12,22,98565.075,1434.925,1.675,0.01
12,10,97725.554,2274.446,1.715,0.01
2,12,94611.349,5382.697,1.091,0.11
2,23,24988.092,11.908,3.636,0.01
2,7,94373.427,5620.619,0.641,0.11
2,4,96493.067,3512.887,1.044,0
2,18,22797.003,2202.997,2.234,0.01
2,13,99291.229,708.771,0.417,0.01
8,9,17357.141,7642.859,0.001,0.01
8,5,24946.147,53.826,0.421,0.01
14,13,1371.379,178.621,2.851,0.01
14,3,1371.1390000000001,178.861,1.279,0.01
13,14,1127.263,422.737,2.851,0.01
13,2,96605.954,3400.0,0.417,0
13,17,96588.092,3394.046,1.141,0.52
13,19,24851.149,148.851,1.321,0.01
22,20,24672.527,327.473,2.71,0.01
22,12,99196.204,803.796,1.675,0.01
23,17,24892.827,107.173,0.213,0.01
23,2,24904.735,95.504,3.636,0
6,7,1383.287,166.713,0.43,0.01
6,19,1538.092,11.908,0.001,0.01
19,7,24154.525,851.429,0.001,0
19,13,24934.505,65.495,1.321,0.01
19,6,1550.0,0.0,0.001,0
