node1,node2,available_bandwidth,throughput,delay,packet_loss
20,17,99999.189,0.811,0.863,0.01
20,15,24999.189,0.812,1.187,0.01
20,22,24999.189,0.811,1.054,0.01
17,20,99999.189,0.811,0.863,0.01
17,7,99998.95,1.051,0.86,0.01
17,10,99998.95,1.051,0.491,0.01
17,23,24999.189,0.812,0.962,0.01
17,13,99999.189,0.812,0.812,0.01
21,3,99999.19,0.812,0.437,0.01
21,7,99998.95,1.051,0.897,0.01
21,18,24998.91,1.091,1.06,0.01
3,21,99999.188,0.81,0.437,0.01
3,10,99999.188,0.812,1.179,0.01
3,14,1549.188,0.812,0.651,0.01
3,1,99999.188,0.811,0.898,0.01
3,11,24999.188,0.811,0.602,0.01
19,6,1549.188,0.811,0.648,0.01
19,13,24999.188,0.812,0.733,0.01
19,7,24999.188,0.812,0.626,0.01
6,19,1549.189,0.812,0.647,0.01
6,7,1549.189,0.812,0.466,0.01
10,3,99999.188,0.812,1.179,0.01
10,12,99998.669,1.331,0.231,0.01
10,17,99999.188,0.811,0.491,0.01
10,11,24998.909,1.09,0.485,0.01
10,16,99999.188,0.811,0.337,0.01
13,19,24998.909,1.091,0.733,0.01
13,14,1549.188,0.812,0.707,0.01
13,2,99999.188,0.811,0.001,0.01
13,17,99999.188,0.811,0.811,0.01
14,13,1548.949,1.051,0.707,0.01
14,3,1549.188,0.812,0.65,0.01
7,19,24999.188,0.812,0.625,0.01
7,21,99998.909,1.09,0.897,0.01
7,6,1548.949,1.05,0.466,0.01
7,17,99999.188,0.811,0.86,0.01
7,2,99998.909,1.09,0.001,0.01
7,1,99999.188,0.811,13.293,0.01
5,8,24998.949,1.051,0.855,0.01
5,16,24999.189,0.81,0.57,0.01
8,5,24999.188,0.811,0.855,0.01
8,9,24999.188,0.81,0.639,0.01
9,8,24998.95,1.051,0.639,0.01
9,15,24999.19,0.812,0.917,0.01
9,16,99999.19,0.81,0.088,0.01
16,5,24998.95,1.051,0.571,0.01
16,4,99998.95,1.051,0.571,0.01
16,9,99998.671,1.329,0.088,0.01
16,1,99998.95,1.05,0.393,0.01
16,10,99998.95,1.051,0.337,0.01
18,21,24999.189,0.81,1.06,0.01
18,2,24999.189,0.811,0.001,0.01
2,18,24998.95,1.051,0.001,0.01
2,4,99998.95,1.051,0.001,0.01
2,7,99998.95,1.051,0.001,0.01
2,23,24999.189,0.812,0.001,0.01
2,12,99999.189,0.811,0.001,0.01
2,13,99999.189,0.812,0.001,0.01
4,2,99999.189,0.811,0.001,0.01
4,16,99999.189,0.81,0.57,0.01
1,7,99998.67,1.331,13.293,0.01
1,3,99998.91,1.091,0.898,0.01
1,16,99999.189,0.81,0.393,0.01
15,20,24998.949,1.051,1.187,0.01
15,9,24998.949,1.05,0.917,0.01
22,20,24998.669,1.331,1.054,0.01
22,12,99998.949,1.051,0.946,0.01
23,2,24998.949,1.05,0.001,0.01
23,17,24998.949,1.051,0.961,0.01
12,2,99998.949,1.05,0.001,0.01
12,10,99999.189,0.812,0.231,0.01
12,22,99999.189,0.811,0.946,0.01
11,10,24999.189,0.812,0.485,0.01
11,3,24998.91,1.091,0.601,0.01
