node1,node2,available_bandwidth,throughput,delay,packet_loss
13,14,1549.76,0.24,1.038,0.01
13,2,100000.0,0.0,1.36,0
13,17,100000.0,0.0,0.965,0
13,19,25000.0,0.0,0.898,0
14,13,1549.76,0.24,1.037,0.01
14,3,1550.0,0.0,0.539,0
6,7,1549.76,0.24,0.476,0.01
6,19,1550.0,0.0,0.808,0
7,6,1549.76,0.24,0.476,0.01
7,21,100000.0,0.0,0.426,0
7,2,99999.76,0.24,1.074,0.01
7,17,99999.76,0.24,1.425,0.01
7,1,100000.0,0.0,1.047,0
7,19,25000.0,0.0,1.41,0
3,21,100000.0,0.0,0.346,0
3,10,100000.0,0.0,0.597,0
3,1,100000.0,0.0,0.502,0
3,11,25000.0,0.0,0.376,0
3,14,1550.0,0.0,0.538,0
21,3,100000.0,0.0,0.346,0
21,7,100000.0,0.0,0.426,0
21,18,25000.0,0.0,0.866,0
18,21,25000.0,0.0,0.866,0
18,2,24999.76,0.24,1.508,0.01
2,7,99999.76,0.24,1.074,0.01
2,4,99999.76,0.24,0.879,0.01
2,18,24999.76,0.24,1.508,0.01
2,23,24999.76,0.24,1.156,0.01
2,12,100000.0,0.0,1.605,0
2,13,100000.0,0.0,1.36,0
4,2,99999.76,0.24,0.879,0.01
4,16,99999.76,0.24,0.724,0.01
12,10,99999.76,0.24,1.017,0.01
12,22,99999.76,0.24,0.534,0.01
12,2,100000.0,0.0,1.604,0
10,12,99999.76,0.24,1.017,0.01
10,16,99999.76,0.24,1.493,0.01
10,3,100000.0,0.0,0.597,0
10,11,25000.0,0.0,0.544,0
10,17,100000.0,0.0,0.656,0
17,7,99999.76,0.24,1.425,0.01
17,23,24999.76,0.24,0.727,0.01
17,10,100000.0,0.0,0.656,0
17,20,100000.0,0.0,0.371,0
17,13,100000.0,0.0,0.965,0
20,22,24999.76,0.24,0.159,0.01
20,15,25000.0,0.0,0.391,0
20,17,100000.0,0.0,0.372,0
22,20,24999.76,0.24,0.159,0.01
22,12,99999.76,0.24,0.534,0.01
16,10,100000.0,0.0,1.493,0
16,4,99999.76,0.24,0.724,0.01
16,5,25000.0,0.0,0.918,0
16,9,100000.0,0.0,0.001,0
16,1,100000.0,0.0,0.766,0
5,16,24999.76,0.24,0.918,0.01
5,8,25000.0,0.0,1.131,0
9,16,99999.76,0.24,0.001,0.01
9,15,25000.0,0.0,0.001,0
9,8,25000.0,0.0,0.906,0
1,16,99999.76,0.24,0.766,0.01
1,3,100000.0,0.0,0.502,0
1,7,100000.0,0.0,1.047,0
23,17,24999.76,0.24,0.727,0.01
23,2,24999.76,0.24,1.156,0.01
11,10,25000.0,0.0,0.543,0
11,3,25000.0,0.0,0.376,0
15,20,25000.0,0.0,0.391,0
15,9,25000.0,0.0,0.001,0
8,9,25000.0,0.0,0.906,0
8,5,25000.0,0.0,1.131,0
19,7,25000.0,0.0,1.409,0
19,13,25000.0,0.0,0.898,0
19,6,1550.0,0.0,0.808,0
