node1,node2,available_bandwidth,throughput,delay,packet_loss
13,14,1078.92,471.08,1.05,0.01
13,2,97234.56,2765.44,1.422,0.01
13,17,93438.04,6556.0,1.221,0.09
13,19,24803.32,196.68,1.484,0.01
14,13,1412.68,137.32,1.05,0.01
14,3,1377.16,172.84,1.157,0.01
6,7,1383.12,166.88,5.106,0.01
6,19,1550.0,0.0,0.711,0
7,6,1275.6,274.4,5.106,0.01
7,21,98653.04,1347.634,0.001,0.01
7,2,97270.08,2729.92,0.182,0.01
7,17,97645.56,2354.44,2.098,0.01
7,1,99308.64,691.36,0.001,0.01
7,19,24737.76,262.24,1.01,0.01
3,21,97931.88,2081.081,0.001,0
3,10,99100.04,899.96,2.491,0.01
3,1,99177.52,822.48,1.194,0.01
3,11,22289.555,2705.84,1.77,0.22
3,14,1174.52,375.48,1.157,0.01
21,3,99439.48,566.2,0.001,0
21,7,99493.147,500.64,0.001,1.18
21,18,23431.736,1567.48,0.001,0.01
18,21,24904.64,95.648,0.001,0
18,2,22902.08,2097.92,1.313,0.01
2,7,95833.72,4166.28,0.182,0.01
2,4,96155.56,3850.4,0.001,0
2,18,23271.36,1728.64,1.313,0.01
2,23,24993.8,6.2,1.796,0.01
2,12,94701.56,5298.44,2.005,0.01
2,13,99582.8,423.16,1.422,0
4,2,91983.8,8010.24,0.001,0.07
4,16,97925.68,2074.32,0.001,0.01
12,10,97556.4,2443.6,0.648,0.01
12,22,98426.32,1573.68,1.597,0.01
12,2,94880.36,5119.64,2.005,0.01
10,12,79968.2,20025.84,0.648,0.03
10,16,89390.95999999999,10609.04,0.001,0.01
10,3,98134.28,1865.72,2.491,0.01
10,11,22365.68,2628.36,1.34,0.23
10,17,90374.6,9625.4,1.941,0.01
17,7,97061.72,2938.28,2.098,0.01
17,23,24856.72,143.28,1.23,0.01
17,10,87615.12,12384.88,1.94,0.01
17,20,99022.56,977.44,1.554,0.01
17,13,98921.24,1078.76,1.221,0.01
20,22,24576.6,423.4,1.444,0.01
20,15,24314.6,685.4,1.151,0.01
20,17,99266.92,733.08,1.554,0.01
22,20,24356.08,643.92,1.444,0.01
22,12,99195.16,804.84,1.596,0.01
16,10,82197.24,17802.76,0.001,0.01
16,4,93855.0,6150.96,0.001,0
16,5,18837.12,6156.92,0.147,0.1
16,9,86381.16,13618.84,0.001,0.01
16,1,98032.96,1967.04,0.001,0.01
5,16,19027.84,5978.12,0.147,0
5,8,24523.2,476.8,0.571,0.01
9,16,83031.64,16968.36,0.001,0.01
9,15,24690.08,309.92,0.978,0.01
9,8,19975.72,5006.4,0.867,0.36
1,16,89969.08,10036.88,0.001,0
1,3,99838.84,161.16,1.194,0.01
1,7,98945.08,1054.92,0.001,0.01
23,17,24940.16,59.84,1.23,0.01
23,2,24958.04,41.96,1.796,0.01
11,10,17108.96,7897.0,1.34,0
11,3,24880.8,119.14,1.77,0.01
15,20,24606.64,393.36,1.151,0.01
15,9,24344.4,661.56,0.978,0
8,9,18134.08,6865.92,0.867,0.01
8,5,24851.0,149.0,0.571,0.01
19,7,24249.04,750.96,1.01,0.01
19,13,24988.08,11.92,1.484,0.01
19,6,1538.08,11.92,0.711,0.01
