node1,node2,available_bandwidth,throughput,delay,packet_loss
20,17,100000.0,0.0,0.87,0
20,15,24999.76,0.24,0.902,0.01
20,22,24999.76,0.24,0.66,0.01
17,20,100000.0,0.0,0.87,0
17,7,100000.0,0.0,0.484,0
17,10,100000.0,0.0,0.668,0
17,23,24999.76,0.24,1.022,0.01
17,13,99999.76,0.24,0.823,0.01
21,3,100000.0,0.0,0.693,0
21,7,100000.0,0.0,0.77,0
21,18,25000.0,0.0,0.552,0
3,21,100000.0,0.0,0.693,0
3,10,100000.0,0.0,0.884,0
3,14,1550.0,0.0,1.055,0
3,1,100000.0,0.0,1.004,0
3,11,24999.76,0.24,6.104,0.01
19,6,1549.76,0.24,1.363,0.01
19,13,24999.76,0.24,1.337,0.01
19,7,24999.76,0.24,0.98,0.01
6,19,1550.0,0.0,1.362,0
6,7,1549.76,0.24,1.086,0.01
10,3,100000.0,0.0,0.884,0
10,12,100000.0,0.0,0.715,0
10,17,99999.76,0.24,0.668,0.01
10,11,24999.76,0.24,0.579,0.01
10,16,99999.76,0.24,0.851,0.01
13,19,25000.0,0.0,1.336,0
13,14,1550.0,0.0,0.905,0
13,2,100000.0,0.0,0.862,0
13,17,100000.0,0.0,0.822,0
14,13,1550.0,0.0,0.904,0
14,3,1550.0,0.0,1.055,0
7,19,25000.0,0.0,0.98,0
7,21,100000.0,0.0,0.771,0
7,6,1550.0,0.0,1.087,0
7,17,99999.76,0.24,0.485,0.01
7,2,99999.76,0.24,0.789,0.01
7,1,99999.76,0.24,0.908,0.01
5,8,25000.0,0.0,0.001,0
5,16,24999.76,0.24,0.001,0.01
8,5,24999.76,0.24,0.001,0.01
8,9,24999.76,0.24,0.496,0.01
9,8,25000.0,0.0,0.497,0
9,15,24999.76,0.24,0.865,0.01
9,16,99999.76,0.24,0.725,0.01
16,5,25000.0,0.0,0.001,0
16,4,100000.0,0.0,0.848,0
16,9,100000.0,0.0,0.725,0
16,1,100000.0,0.0,0.793,0
16,10,100000.0,0.0,0.851,0
18,21,24999.76,0.24,0.552,0.01
18,2,24999.76,0.24,0.391,0.01
2,18,25000.0,0.0,0.391,0
2,4,100000.0,0.0,0.809,0
2,7,100000.0,0.0,0.79,0
2,23,24999.76,0.24,0.754,0.01
2,12,99999.76,0.24,0.903,0.01
2,13,99999.76,0.24,0.862,0.01
4,2,99999.76,0.24,0.809,0.01
4,16,99999.76,0.24,0.849,0.01
1,7,99999.76,0.24,0.907,0.01
1,3,99999.76,0.24,1.004,0.01
1,16,99999.76,0.24,0.793,0.01
15,20,24999.76,0.24,0.903,0.01
15,9,24999.76,0.24,0.865,0.01
22,20,25000.0,0.0,0.66,0
22,12,100000.0,0.0,0.871,0
23,2,25000.0,0.0,0.753,0
23,17,25000.0,0.0,1.023,0
12,2,100000.0,0.0,0.902,0
12,10,99999.76,0.24,0.714,0.01
12,22,99999.76,0.24,0.87,0.01
11,10,24999.76,0.24,0.579,0.01
11,3,24999.76,0.24,6.104,0.01
