node1,node2,available_bandwidth,throughput,delay,packet_loss
20,17,99684.038,315.962,0.001,0.01
20,22,24720.02,279.84,0.001,0.01
20,15,24862.989,137.011,0.001,0.01
17,20,99088.336,911.664,0.001,0.01
17,10,94513.583,5486.417,1.83,0.01
17,7,98177.151,1816.892,1.961,0.33
17,13,99463.628,536.372,1.915,0.01
17,23,24981.889,18.111,3.164,0.01
21,3,99713.823,286.177,1.347,0.01
21,7,99499.37,506.334,1.463,0
21,18,24392.144,607.856,0.854,0.01
3,21,99135.992,864.008,1.347,0.01
3,10,99350.445,649.231,0.001,0.01
3,14,1305.522,244.478,0.361,0.01
3,1,99570.855,435.102,0.863,0
3,11,23850.055,1143.417,1.71,0.52
10,3,99374.585,625.727,0.001,0.01
10,12,83820.73,16147.373,1.264,0.15
10,16,95284.156,4721.798,0.001,0
10,17,94042.739,5957.261,1.83,0.01
10,11,23779.181,1220.819,2.302,0.01
7,21,99422.218,578.071,1.463,0.01
7,19,24714.063,285.937,1.528,0.01
7,6,1401.149,148.926,1.299,0.01
7,2,96826.494,3181.049,1.205,0
7,1,99696.344,303.808,1.38,0.01
7,17,97593.363,2412.594,1.961,0
14,3,1371.049,178.951,0.361,0.01
14,13,1424.903,125.097,1.395,0.01
5,8,24958.301,41.699,0.001,0.01
5,16,20794.103,4205.897,1.375,0.01
8,5,24993.803,6.197,0.001,0.01
8,9,20442.879,4563.078,0.001,0
19,7,24457.911,542.089,1.528,0.01
19,6,1550.0,0.0,1.904,0
19,13,24994.043,5.957,1.964,0.01
6,19,1550.0,0.0,1.904,0
6,7,1436.817,113.127,1.299,0.01
13,19,24761.719,238.281,1.965,0.01
13,14,1341.504,208.496,1.395,0.01
13,2,98194.783,1799.26,0.43,0.33
13,17,98659.43,1340.57,1.916,0.01
16,5,21604.498,3401.459,1.375,0
16,4,96038.581,3967.376,0.891,0
16,9,95532.234,4467.766,0.001,0.01
16,1,99630.665,369.151,0.001,0.01
16,10,87270.01,12735.944,0.001,0
18,21,24987.846,12.154,0.854,0.01
18,2,23308.206,1685.837,1.423,0.35
4,16,99689.995,310.005,0.89,0.01
4,2,94418.271,5569.815,1.055,0.21
9,8,23361.819,1638.181,0.001,0.01
9,16,88049.975,11950.025,0.001,0.01
9,15,24886.817,113.183,11.172,0.01
2,7,96646.197,3346.174,1.205,0.18
2,4,95591.804,4408.196,1.056,0.01
2,18,24207.716,792.284,1.422,0.01
2,13,99797.221,202.779,0.43,0.01
2,12,96896.152,3108.252,1.207,0
2,23,24958.061,41.939,1.34,0.01
1,3,99922.319,77.681,0.863,0.01
1,7,99219.63,779.98,1.38,0.01
1,16,96171.309,3830.605,0.001,0.01
12,2,96004.835,3997.161,1.207,0.01
12,10,98981.618,1012.934,1.264,0.58
12,22,99296.832,702.817,0.001,0.01
22,20,24815.425,184.668,0.001,0.01
22,12,99541.538,458.691,0.001,0.01
23,17,25000.0,0.0,3.164,0
23,2,24982.129,17.871,1.34,0.01
11,10,17438.362,7573.546,2.302,0
11,3,24946.414,53.613,1.71,0.01
15,20,24892.774,107.226,0.001,0.01
15,9,24862.989,137.011,11.172,0.01
